experiment,variant,timestamp_unix_ms,endpoint,slow_score,p99_latency_ms,route_weight,state
recovery_curve,adaptive_p2c,1780842994132,172.18.0.5:7002,0.100000,,0.909091,HEALTHY
recovery_curve,adaptive_p2c,1780842995132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780842995132,172.18.0.5:7002,0.100000,,0.909091,HEALTHY
recovery_curve,adaptive_p2c,1780842996132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780842996132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780842997132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780842997132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780842998132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780842998132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780842999132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780842999132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843000132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843000132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843001132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843001132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843002132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843002132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843003132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843003132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843004132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843004132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843005132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843005132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
