experiment,variant,timestamp_unix_ms,endpoint,slow_score,p99_latency_ms,route_weight,state
recovery_curve,adaptive_p2c,1780843468169,172.18.0.5:7002,0.950000,,0.512821,EJECTED
recovery_curve,adaptive_p2c,1780843469168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843469168,172.18.0.5:7002,0.950000,,0.512821,EJECTED
recovery_curve,adaptive_p2c,1780843470168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843470168,172.18.0.5:7002,0.950000,,0.512821,EJECTED
recovery_curve,adaptive_p2c,1780843471168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843471168,172.18.0.5:7002,0.000000,,1.000000,EJECTED
recovery_curve,adaptive_p2c,1780843472168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843472168,172.18.0.5:7002,0.000000,,1.000000,EJECTED
recovery_curve,adaptive_p2c,1780843473168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843473168,172.18.0.5:7002,0.950000,,0.512821,EJECTED
recovery_curve,adaptive_p2c,1780843474168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843474168,172.18.0.5:7002,0.950000,,0.512821,EJECTED
recovery_curve,adaptive_p2c,1780843475168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843475168,172.18.0.5:7002,0.950000,,0.512821,EJECTED
recovery_curve,adaptive_p2c,1780843476168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843476168,172.18.0.5:7002,0.950000,,0.512821,EJECTED
recovery_curve,adaptive_p2c,1780843477168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843477168,172.18.0.5:7002,0.950000,,0.512821,EJECTED
recovery_curve,adaptive_p2c,1780843478168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843478168,172.18.0.5:7002,0.950000,,0.512821,EJECTED
